,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,empl_transp_utilities,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,county,state,FIPS,area,prc_obese,incarcerated,domestic_passengers,intl_passengers,deaths_march24,deaths_april1,deaths,cases_march24,cases_april1,cases_april23,ten_plus,order,density,death_prc,uninsured,log_population,log_density,log_intl_passengers,log_domestic_passengers,log_area,log_cases_march24,log_incarcerated,log_empl_agriculture,log_prc_public_transp,log_deaths
219,-0.4814900455794012,1.0808014154146048,-0.6039263686634463,1.1143373274051447,-0.1647426144200486,-1.2450431549148062,0.5545338265978846,0.6140964083511268,0.9816558449089476,-0.715430388874847,-0.13781484721340015,-0.4556992765289064,0.7014163072599517,Harrison County,WV,54033.0,-0.35855218425257857,0.4582404345722039,-0.6130193182279405,-0.4539129743497599,-0.2566045534918773,0,0,1.0,-0.16966223785166085,14,30,-0.43209944060797,0.6502700276457428,-0.20319312502869816,1.4802972436865324e-05,-0.3699837540709086,-1.186700373675448,-0.4917879846379195,-0.5099839552716328,-1.1410281813195413,-0.5270676818121097,-1.3234762950631902,-3.802689294820905,1.5573083292811816,0.17897580292864979,0.6931471805599453
220,-0.7612878646778927,-0.3956303760668747,0.06806390117005087,0.4490093324171269,-0.8409328650014171,1.5826527750570847,-0.44673831218446886,-1.206076103706847,-1.6321352444026507,2.018483706446383,-0.355285752423859,-0.4191159429319998,0.7476545097122735,Ozaukee County,WI,55089.0,-0.4593218693134142,-1.519753706506352,-0.4718103119000139,-0.08486451981886861,-0.2566045534918773,1,5,9.0,-0.12637174554472788,46,80,0.6385117898997263,0.5265017162848615,-0.1381860344917425,0.00010095684655681064,-0.6026591670602753,-0.879484974045036,0.19938397580778214,-0.5099839552716328,0.9155923957100409,-1.1813463302304883,0.4125730479326201,-0.4862583365009572,-0.4111460964527666,-0.7888069589076318,2.302585092994046
221,-0.4814900455794012,0.38373422649122096,-0.6910486868154482,-0.5977683733711692,0.2899976297837286,1.3255867289801968,-0.4552079583523176,-0.301345980090658,-0.7137762130228998,0.11524324944225542,-0.3371631769896541,-0.39442943555273213,0.1939843371986248,Walworth County,WI,55127.0,-0.2819158830135065,-0.35179526129806193,-0.349251551613789,-0.4539129743497599,-0.2566045534918773,0,0,7.0,-0.16038570402884633,12,100,-0.6700130473874581,0.5265017162848615,-0.19597137328067604,6.749069592549027e-05,-0.5401472386008328,-0.7117995007864643,-0.37881163605802765,-0.5099839552716328,-1.1410281813195413,-0.2008707805037379,-0.43476480474160945,-0.07985773484230105,0.8904290747595894,-0.6770500985037974,2.0794415416798357
222,-0.3216055775231227,-0.5673770586481347,0.3120096359363574,-0.012511726498505352,-0.5760297410225161,1.2667004286777248,-0.680446404158088,-0.884779072059143,-1.467301572103721,1.8175204283776243,-0.3009180261212443,0.11274266862771466,0.46083703425746836,Waukesha County,WI,55133.0,-0.2849786909123653,-0.9546125233410503,-0.13077723979921432,-0.08486451981886861,-0.2566045534918773,0,1,14.0,-0.07380471879654478,107,280,0.8764253966792144,0.5265017162848615,-0.03452426718575071,3.47332486503652e-05,-0.5258286193350351,0.7917713048063064,0.7258289269242785,-0.5099839552716328,0.9155923957100409,-0.21225567342582913,0.8983025269012384,0.3134318721869927,-0.9057883523117252,-0.4772504981248477,2.70805020110221
223,0.4778167627582788,-0.13074163798211472,-0.8288173875144861,-0.7721941965390373,-0.6204008416044708,1.0473503246691833,0.19005171304938023,1.7871174953768876,0.769726837667467,-0.7820368137376108,-0.3915308851696934,-0.428781478900617,0.4604162116370753,Cullman County,AL,1043.0,-0.1829199823833049,1.061057696615193,-0.3323775194004682,-0.4539129743497599,-0.2566045534918773,0,1,1e-06,-0.1634778820728571,9,44,-0.9079266541669462,-0.7111813973239515,-0.21761721617984645,1.1984372378418544e-11,-0.33997600258937555,-0.9527389890833882,-0.7794582468764891,-0.5099839552716328,-1.1410281813195413,0.11639623875330339,-0.6191891153067324,-0.03946839464975944,0.14897975485603265,-1.0433669830218941,9.999995000003334e-07
224,0.1580478266457182,-0.47435222300507596,0.6967966762558975,-0.7323932285764939,-0.2577895464922257,-0.6398580303823889,-0.7658270966613173,0.5037120113608006,-0.8786098853218295,0.6812707492779183,-0.3915308851696934,-0.20469521862206125,-0.292036488284398,Shelby County,AL,1117.0,-0.15532716805707494,0.7031349472771674,-0.1689658390188351,-0.2972750450954971,-0.2566045534918773,0,3,7.0,-0.10163432119264171,88,283,0.7574685932894704,-0.7111813973239515,-0.16998636165428482,3.245142716740764e-05,-0.4697003324991487,0.09927234116767036,-0.06760126367855089,-0.5099839552716328,0.7984469975043049,0.19101350704227338,0.6865945295904998,0.25962379128900276,-0.620334997867463,-1.0433669830218941,2.0794415416798357
225,-0.5614322796075414,0.5753109340065435,-0.9790937004496892,-1.1267869459447526,-1.236847369413197,2.3990846141914117,-0.4508926157988721,0.21890459604122153,1.876467208817423,-0.9476630954097125,-0.2646728752528345,-0.43490439686566223,0.3286458465493743,Talladega County,AL,1121.0,-0.18185130480708442,1.4754945642697468,-0.33148941244187236,-0.4539129743497599,-0.2566045534918773,0,0,2.0,-0.16657006011686787,7,53,-0.9079266541669462,-0.7111813973239515,-0.2191543469576684,2.5053865811494713e-05,1.0067127161134533,-1.0017826699654517,-0.817125205965929,-0.5099839552716328,-1.1410281813195413,0.11937953848085171,-0.8791205819558919,-0.03741024628711069,1.1010222616000398,-0.30249579152662687,1.0986122886681096
226,0.35790341171606943,-0.337411287744901,-0.7153909050074896,1.0856963778055277,0.8212034463699427,0.6852270063382413,-1.1808205807350232,-0.26775096972194096,0.3458688231845049,-0.6620435597863721,-0.355285752423859,-0.21620915068914676,-0.83112799667011,Tuscaloosa County,AL,1125.0,0.14039354495450546,0.6654588683994815,-0.12456049108904349,-0.4539129743497599,-0.2566045534918773,0,0,1.0,-0.14183263576478172,30,173,0.2816413797304942,-0.7111813973239515,-0.20447217297972847,4.786727362369622e-06,-0.4565075913746417,0.06381340593489979,-0.5135493212856976,-0.5099839552716328,-1.1410281813195413,0.7808902402877763,0.15264158128346056,0.3217867457342629,-0.27137832711995913,-0.7888069589076318,0.6931471805599453
227,2.716199315546201,1.0209999237932361,-0.6084369612071551,0.04084182278262842,-0.1306917492094512,-1.534656331990544,0.43892238476150297,0.4101451196209364,-0.45475187083886764,-0.17952831402482344,-0.17405999808180994,-0.3878355238980681,-1.0722343661375988,Matanuska-Susitna Borough,AK,2170.0,12.967906769043104,0.5712686712052646,-0.6103549974409637,-0.4539129743497599,-0.2566045534918773,0,0,1e-06,-0.16966223785166085,3,20,-1.8595810812848985,0.15519678220221764,-0.24986500470196987,9.29281665272744e-12,0.20592430012705054,-0.6709960901587665,-3.2581718431487947,-0.5099839552716328,-1.1410281813195413,4.093244928063839,-1.3234762950631902,-2.8967992774764495,1.5092533637649574,0.05748917916978828,9.999995000003334e-07
228,2.516343730475852,-0.03679555737667272,-2.3696584052116987,3.40585818823928,0.653093555666044,-1.6046801978694882,-1.7986383947347193,0.7101841690842683,4.796377975255604,-2.2144562827805223,-0.3190406015554492,-0.44847511432554377,-0.3423975204815487,Apache County,AZ,4001.0,5.580601411003804,0.49591651344989124,-0.5437469755462763,-0.4539129743497599,-0.2566045534918773,0,0,5.0,-0.15729352598483556,17,268,-0.07522903043873792,-0.21610815188042626,-0.24926223033710926,6.962042941880866e-05,-0.4034091250097307,-1.1189039688103817,-2.9973483950911617,-0.5099839552716328,-1.1410281813195413,3.2011618319165858,-0.29171419593082226,-0.9474231285522472,0.3105480352950517,-0.5735794071751862,1.791759469228055
229,-1.2409412688467336,-0.38907943026993835,-0.9592753077410692,-0.10125106738140704,3.005362838194937,-1.0787497300728632,1.0092244916160755,0.803574504831571,0.5107024954834344,-0.8359320888174044,-0.2827954506870394,-0.2151265428917854,3.24845692967264,Mohave County,AZ,4015.0,6.744887069764968,0.2133459218672404,-0.1964971547353059,-0.4539129743497599,-0.2566045534918773,0,0,3.0,-0.16966223785166085,7,69,-1.0268834575566903,-0.21610815188042626,-0.24650680447535606,1.4316392269148175e-05,-0.05958179385990223,0.0671962331126075,-2.3374007543414907,-0.5099839552716328,-1.1410281813195413,3.3970557551185676,-1.3234762950631902,0.2178849751971196,-0.3948373572251766,-0.3871408215899286,1.3862943611198906
230,-0.3216055775231227,-0.3450923011051851,0.6363447885699319,0.13900374529121445,0.8553759384642189,-0.7453457694315693,-0.031217335455065293,-0.5427988410012784,0.4871548280121588,-0.3325705574117846,-0.010956819173965775,1.1902694944956447,0.7333254821138928,Pima County,AZ,4019.0,4.473098888612131,-1.1053168388517975,1.08504118651848,-0.265235468657123,-0.2566045534918773,1,4,70.0,-0.09544996510462017,217,1026,0.6385117898997263,-0.21610815188042626,-0.21774989720644436,6.736774028388765e-05,0.1588210348186842,1.8406874472796706,-0.7826413769833706,-0.5099839552716328,0.8238860304733359,2.9769543502825178,0.7400479673085301,1.1351458861308654,-0.2891779979342183,0.5363139190102715,4.2626798770413155
231,0.9974412839411889,0.6160096037801119,-0.024472215853542353,-0.4114062559909775,0.15943318468877238,-0.2522162040655766,1.0055594828423662,-0.25807797865183996,-0.05444152382718117,-1.0255824435793197,-0.355285752423859,0.18740025109801928,0.8585337496530484,Pinal County,AZ,4021.0,2.3680078834077944,0.4205643556945166,-0.10946267279291434,-0.3727891983172543,-0.2566045534918773,0,0,8.0,-0.11709521141269556,65,303,0.8764253966792144,-0.21610815188042626,-0.2265424169810316,1.7891568151219534e-05,2.0309136922428968,0.906692838422536,-1.0275506031130086,-0.5099839552716328,0.7085078385451642,2.36770443903911,0.5294539057709925,0.3416432271760688,1.142610041446248,-0.7888069589076318,2.1972245773362196
232,0.6776723478286283,3.1773875202708535,-0.44806194967280394,-0.1267377083816897,0.40290027130451345,-0.967650701633523,-1.0816548991013857,0.12041236782321388,1.7116335365184934,-1.3400562892100025,-0.2646728752528345,-0.21075883882042779,0.5127229536204952,Yuma County,AZ,4027.0,2.4497451920467648,1.2117620121259396,-0.23646196787211834,-0.4539129743497599,-0.2566045534918773,0,0,1.0,-0.1634778820728571,12,42,-0.6700130473874581,-0.21610815188042626,-0.23979357321423728,4.714134861970131e-06,0.6808657493948432,0.0807400477176685,-1.6426218368863308,-0.5099839552716328,-1.1410281813195413,2.3986066777701116,-0.6191891153067324,0.15211829933963167,2.718529685836525,-0.30249579152662687,0.6931471805599453
